SN,Trial,vstmLoad,Targ,Flnk,Congruency,Resp,RT,vstmCond,vstmResp,vstmRT
6,46,1,1,2,0,1,0.6175,1,1,0.4092
6,47,2,1,1,1,1,0.6205,1,1,0.5403
6,48,1,1,1,1,1,0.5581,2,2,0.6699
6,49,2,1,2,0,1,0.5583,1,1,0.5421
6,50,1,1,2,0,1,0.6122,2,2,0.98
6,51,1,2,2,1,2,0.5507,2,2,0.5985
6,52,1,1,2,0,1,0.7782,2,2,0.506
6,53,1,1,2,0,1,0.6753,2,2,0.6591
6,54,2,2,2,1,2,0.8035,2,1,0.7873
6,55,1,2,2,1,2,0.7103,2,2,0.7581
6,56,2,1,1,1,1,0.6281,2,2,0.5479
6,57,1,1,2,0,1,0.5658,1,1,0.4856
6,58,2,1,2,0,1,0.5505,2,2,0.6623
6,59,1,1,1,1,1,0.6787,2,2,0.5344
6,60,2,1,2,0,1,0.4883,1,1,0.8561
6,61,1,2,1,0,2,0.7482,2,2,0.604
6,62,1,2,2,1,2,1.395,2,2,0.6108
6,63,1,2,2,1,2,0.7501,1,1,0.9259
6,64,2,1,2,0,1,0.6312,2,2,0.8069
6,65,2,2,2,1,2,0.774,2,1,0.6298
6,66,1,2,1,0,2,0.8309,2,2,0.4947
6,67,2,2,1,0,2,0.8325,2,1,0.5603
6,68,1,2,1,0,2,0.6988,2,2,0.4266
6,69,2,2,1,0,2,0.6901,2,1,0.6099
6,70,1,1,1,1,1,0.8492,2,2,0.577
6,71,2,1,1,1,1,0.4955,2,2,0.6073
6,72,2,2,1,0,2,0.5663,2,1,0.3581
6,73,1,1,2,0,1,0.4891,1,1,0.5369
6,74,1,2,2,1,2,1.1307,2,2,0.8586
6,75,2,2,2,1,2,0.6749,1,1,0.5307
6,76,1,1,2,0,1,0.6125,2,2,0.4043
6,77,2,1,2,0,1,0.5634,1,1,0.6751
6,78,2,2,1,0,2,0.5636,2,2,0.9953
6,79,2,1,2,0,1,0.6301,1,1,0.5498
6,80,2,1,2,0,1,0.6317,2,2,0.6155
6,81,2,1,1,1,1,0.6959,1,1,0.5517
6,82,2,2,1,0,2,0.5342,2,2,0.838
6,83,2,1,2,0,1,0.6661,1,1,1.0339
6,84,2,2,1,0,2,0.4936,1,1,0.4774
6,85,1,1,2,0,1,0.6298,2,2,0.5496
6,86,2,1,1,1,1,0.8874,1,1,0.8712
6,87,2,1,1,1,1,0.7516,2,2,0.6074
6,88,1,2,2,1,2,0.6944,1,1,0.4222
6,89,1,2,2,1,2,0.7262,1,1,0.7739
6,90,1,2,2,1,2,0.5565,1,1,0.8603
6,91,2,1,1,1,1,0.6126,1,1,0.5324
6,92,2,2,1,0,2,0.562,1,1,0.5458
6,93,2,1,1,1,1,0.7439,2,1,0.9837
6,94,2,1,2,0,1,0.6022,1,1,0.522
6,95,2,2,1,0,1,0.4876,1,1,0.9776
6,96,1,2,1,0,2,1.3804,1,1,0.9802
6,97,2,1,2,0,1,0.6283,1,1,0.4841
6,98,1,2,2,1,2,0.8219,2,1,1.2537
6,99,2,1,2,0,1,0.7178,1,2,0.7016
6,100,1,1,1,1,1,0.7305,1,1,0.4583
6,101,2,2,1,0,2,0.8785,1,1,0.4783
6,102,1,2,1,0,2,0.6947,2,2,0.4225
6,103,1,2,1,0,2,0.6743,1,2,0.658
6,104,1,1,1,1,1,0.7274,2,2,0.4552
6,105,1,1,2,0,1,0.8754,2,2,0.5391
6,106,1,1,1,1,1,0.621,1,1,0.4128
6,107,2,1,2,0,1,0.688,2,1,0.6078
6,108,1,1,2,0,1,0.6028,2,2,0.5866
6,109,1,2,1,0,2,0.8134,2,2,0.5412
6,110,2,2,1,0,2,0.6112,1,1,0.531
6,111,1,2,1,0,2,0.6129,1,1,0.8526
6,112,1,1,1,1,1,0.7735,1,1,0.5013
6,113,2,2,2,1,2,0.6824,2,2,1.1782
6,114,2,2,1,0,2,0.8049,2,1,0.7887
6,115,2,2,1,0,2,0.7117,1,1,0.6315
6,116,1,1,1,1,1,0.6715,2,1,1.5512
6,117,1,1,2,0,1,0.6572,1,1,0.449
6,118,2,2,2,1,2,0.8692,1,1,0.533
6,119,1,2,2,1,2,0.5626,1,1,0.4824
6,120,2,1,2,0,1,0.687,1,1,0.5428
6,121,2,2,2,1,1,0.6887,2,2,0.6587
6,122,1,2,2,1,2,1.0069,1,2,0.6707
6,123,2,1,1,1,1,0.6591,2,2,0.8989
6,124,1,2,1,0,2,0.744,2,2,0.4718
6,125,1,1,1,1,1,0.7691,1,1,0.9449
6,126,2,2,2,1,2,0.679,2,2,0.8547
6,127,2,2,1,0,2,0.8109,2,1,0.9227
6,128,2,2,1,0,2,1.1525,1,1,0.4963
6,129,1,1,2,0,1,0.776,2,1,0.7598
6,130,2,1,2,0,1,0.6659,2,1,0.9057
6,131,2,2,2,1,2,0.9148,2,1,0.3865
6,132,2,1,2,0,1,0.7331,2,1,0.5249
6,133,2,2,2,1,2,1.2423,1,1,0.7781
6,134,1,2,2,1,2,0.6886,2,2,0.6084
6,135,2,2,2,1,2,0.6954,1,1,0.5512
6,136,1,2,2,1,2,0.7492,1,1,0.669
6,137,1,1,1,1,1,0.8135,1,1,0.4772
6,138,2,2,1,0,2,0.9379,1,2,0.7937
6,139,1,1,1,1,1,0.7807,1,1,0.8924
6,140,2,2,2,1,2,0.6736,2,2,0.7213
6,141,2,1,2,0,7,7,2,7,7
6,142,2,1,1,1,1,0.7255,1,1,0.5813
6,143,2,2,1,0,2,0.8198,2,2,0.6116
6,144,1,2,1,0,2,0.8788,1,1,0.7346
6,145,2,1,1,1,1,0.8203,1,1,0.612
6,146,1,2,2,1,2,0.6872,1,1,0.415
6,147,2,1,2,0,1,0.7543,2,2,0.5461
6,148,2,2,2,1,2,0.7441,1,1,0.5999
6,149,2,2,2,1,2,0.8032,1,1,0.851
6,150,2,2,1,0,2,0.6791,1,1,0.5989
6,151,2,1,2,0,1,1.0582,1,1,0.5939
6,152,2,1,1,1,1,0.7097,2,2,0.5654
6,153,1,1,1,1,1,0.612,1,1,0.4677
6,154,2,2,2,1,2,0.6319,1,1,0.6158
6,155,2,1,1,1,1,0.7549,1,1,0.6108
6,156,1,2,1,0,2,0.75,2,2,0.5418
6,157,2,1,1,1,1,0.6876,2,1,0.8634
6,158,2,2,1,0,2,0.7798,2,2,0.5716
6,159,1,2,2,1,2,1.1588,2,2,0.6307
6,160,2,2,1,0,2,0.7463,2,1,0.6021
6,161,2,2,1,0,2,0.8163,2,1,0.608
6,162,2,1,1,1,1,0.7193,2,2,0.6391
6,163,1,1,1,1,1,0.743,1,2,0.4708
6,164,1,1,1,1,1,0.7924,1,1,0.5842
6,165,1,1,1,1,1,0.6308,2,1,0.5505
6,166,1,1,1,1,2,1.6284,2,2,1.0412
6,167,1,1,2,0,1,0.6929,1,1,0.5486
6,168,2,1,2,0,1,0.7585,2,2,0.5503
6,169,2,1,1,1,7,7,2,2,0.5761
6,170,2,2,2,1,7,7,1,1,0.5667
6,171,2,1,1,1,1,0.6132,2,2,0.5971
6,172,2,2,2,1,2,0.765,1,2,0.5568
6,173,1,1,1,1,1,0.6511,2,2,0.5709
6,174,2,2,2,1,2,0.8786,1,1,1.1824
6,175,1,1,2,0,1,0.6811,1,1,0.5369
6,176,1,2,1,0,2,0.7114,2,2,0.8872
6,177,1,1,2,0,1,0.6278,1,1,0.4836
6,178,1,2,1,0,2,0.6883,1,1,0.416
6,179,1,2,2,1,2,0.8193,2,2,0.5471
6,180,1,1,2,0,1,0.6929,2,2,1.1247
6,181,1,2,1,0,2,0.694,1,1,0.6138
6,182,1,2,2,1,2,0.625,1,1,0.5448
6,183,2,1,1,1,1,0.6436,2,7,7
6,184,1,2,1,0,2,1.1191,1,1,1.1669
6,185,2,2,2,1,2,1.2533,1,1,0.5331
6,186,1,1,1,1,1,0.615,2,2,0.5988
6,187,2,1,1,1,1,0.6269,1,1,0.6109
6,188,1,1,2,0,1,0.6441,2,2,0.4999
6,189,1,1,1,1,1,0.6288,2,2,0.5485
6,190,1,2,2,1,2,0.6304,1,1,0.5502
6,191,1,2,1,0,2,0.824,1,1,0.6158
6,192,2,2,2,1,2,0.691,2,1,0.6108
7,1,2,2,2,1,2,1.0171,1,1,0.617
7,2,1,1,2,0,1,1.0762,2,1,0.42
7,3,2,1,2,0,1,1.1035,2,2,1.7913
7,4,2,2,2,1,2,1.2019,2,2,1.0577
7,5,1,2,2,1,2,1.0345,1,1,1.0183
7,6,1,2,1,0,1,1.0135,2,1,0.9102
7,7,2,2,1,0,2,1.2392,2,2,1.1591
7,8,1,1,2,0,1,1.3331,1,1,0.6768
7,9,1,1,1,1,1,0.961,1,1,0.7528
7,10,2,2,1,0,2,1.0709,2,2,0.7986
7,11,1,1,2,0,1,1.8494,1,1,0.5532
7,12,1,1,1,1,1,0.9432,2,2,0.543
7,13,1,2,1,0,2,1.0089,1,1,0.5446
7,14,2,1,2,0,1,1.0105,2,1,0.7383
7,15,1,1,1,1,1,1.1159,1,1,0.4597
7,16,2,2,1,0,2,1.1998,1,1,0.7996
7,17,2,1,1,1,1,0.9308,2,2,0.5306
7,18,2,2,2,1,2,1.0722,2,1,0.736
7,19,1,1,1,1,1,1.2416,1,1,0.5855
7,20,1,1,2,0,1,1.1439,1,1,0.5518
7,21,1,2,1,0,2,0.9587,1,1,0.5585
7,22,1,1,1,1,1,0.8611,1,1,0.5888
7,23,2,1,2,0,1,1.1526,2,1,0.6244
7,24,2,2,1,0,2,1.1601,1,1,0.5679
7,25,1,2,1,0,2,1.2022,1,1,0.5459
7,26,1,1,1,1,1,1.0758,1,1,0.4196
7,27,1,2,1,0,2,1.3348,1,1,0.4866
7,28,1,1,2,0,1,1.1393,1,1,0.6751
7,29,2,1,1,1,1,1.0755,1,2,0.6752
7,30,2,2,1,0,2,1.3089,2,2,0.8446
7,31,1,1,2,0,1,1.0803,2,2,0.6801
7,32,2,2,2,1,1,1.2372,2,1,0.7183
7,33,2,2,1,0,2,1.0293,1,1,0.565
7,34,1,2,1,0,2,0.7513,1,1,0.4791
7,35,2,1,2,0,1,1.1318,1,1,0.7316
7,36,2,1,2,0,1,1.2703,2,2,1.0621
7,37,2,2,2,1,2,1.3185,1,1,0.6623
7,38,2,2,1,0,2,1.0627,2,2,0.7265
7,39,2,2,1,0,2,0.94,2,2,0.8598
7,40,2,1,2,0,1,0.9727,1,1,0.6365
7,41,2,2,1,0,2,0.8801,1,2,0.864
7,42,2,1,1,1,1,0.7281,2,2,0.648
7,43,2,1,2,0,1,1.6479,1,1,0.7997
7,44,2,1,2,0,1,0.9309,2,1,0.7867
7,45,1,1,2,0,1,1.0532,2,2,0.461
7,46,2,1,2,0,1,0.8812,2,2,0.545
7,47,2,2,2,1,2,1.0749,1,1,0.8666
7,48,2,2,2,1,2,1.0788,2,2,0.6785
7,49,2,2,1,0,2,1.2592,2,1,2.011
7,50,1,1,2,0,1,1.0797,1,1,0.6795
7,51,1,1,2,0,2,1.3124,2,2,0.6588
7,52,1,1,1,1,1,0.9313,2,2,1.171
7,53,1,2,1,0,2,1.2575,2,2,0.4733
7,54,1,2,2,1,2,1.3297,2,2,0.6095
7,55,2,2,1,0,2,0.9525,1,1,0.6803
7,56,2,1,1,1,1,1.0689,2,2,0.6687
7,57,1,2,1,0,2,0.9529,2,2,0.6806
7,58,1,1,1,1,1,0.9413,2,2,0.7331
7,59,2,1,2,0,1,0.7076,2,2,0.5634
7,60,1,1,2,0,1,0.7615,2,2,0.8093
7,61,1,2,2,1,2,0.7249,2,1,0.4527
7,62,1,2,1,0,2,0.8567,2,2,0.7125
7,63,1,1,2,0,1,0.8216,2,2,0.7414
7,64,1,2,2,1,2,0.9954,2,2,0.6592
7,65,1,1,1,1,1,0.775,2,2,0.5668
7,66,2,2,2,1,2,0.6773,2,2,0.4691
7,67,2,2,2,1,2,0.6502,2,2,0.698
7,68,1,2,1,0,2,0.7836,1,1,0.7034
7,69,2,2,2,1,2,0.6962,1,1,0.616
7,70,2,2,2,1,2,0.6913,1,1,0.611
7,71,1,1,1,1,1,1.0703,1,1,0.4781
7,72,1,2,2,1,2,0.7585,1,1,0.6783
7,73,1,2,2,1,2,0.5315,1,2,0.8352
7,74,1,2,1,0,2,0.9671,1,1,0.5029
7,75,2,2,2,1,2,0.7598,2,1,0.7436
7,76,2,1,1,1,1,1.1095,2,2,0.6452
7,77,2,2,1,0,2,0.825,2,2,0.5527
7,78,1,1,2,0,1,0.9428,1,1,0.6066
7,79,1,2,2,1,1,0.8216,2,2,0.7902
7,80,2,1,1,1,1,0.8692,1,1,0.661
7,81,1,1,2,0,1,1.1894,1,2,0.4692
7,82,2,1,1,1,1,0.7099,1,1,1.5897
7,83,2,1,1,1,1,0.5891,1,1,0.5088
7,84,1,2,1,0,2,1.33,1,1,0.5457
7,85,1,2,1,0,2,0.7556,2,2,0.4834
7,86,2,1,2,0,1,0.7403,2,2,0.66
7,87,1,1,1,1,1,0.8045,1,1,0.4682
7,88,2,2,2,1,2,0.7487,2,2,0.6045
7,89,2,1,2,0,1,0.8717,2,1,0.6635
7,90,2,2,1,0,2,0.9366,1,2,1.1124
7,91,1,1,2,0,1,0.7935,2,2,0.5853
7,92,1,2,1,0,2,1.2078,1,1,0.6796
7,93,2,1,1,1,1,0.632,2,2,0.5518
7,94,1,2,2,1,2,1.0581,1,1,0.5939
7,95,1,2,1,0,2,0.8729,1,1,0.4087
7,96,2,1,2,0,1,0.8759,1,1,0.7317
7,97,1,2,2,1,2,1.0841,2,2,1.964
7,98,1,1,2,0,1,0.784,2,2,0.5758
7,99,2,2,1,0,2,0.7503,1,1,0.9261
7,100,1,2,1,0,2,1.3354,2,1,1.5112
7,101,1,2,2,1,2,0.7922,1,1,0.648
7,102,1,1,2,0,1,0.8682,2,2,0.788
7,103,2,1,1,1,1,0.7154,1,1,1.0832
7,104,1,1,2,0,1,0.74,2,2,1.2998
7,105,1,1,2,0,1,1.0009,1,2,0.7287
7,106,1,1,1,1,1,0.5943,2,2,0.7061
7,107,2,2,2,1,2,0.8321,1,1,0.7519
7,108,1,2,2,1,2,0.8139,2,2,0.6697
7,109,1,1,1,1,1,0.6861,2,2,0.6699
7,110,2,2,2,1,2,0.8666,2,2,0.7864
7,111,1,2,2,1,2,0.894,1,1,0.7498
7,112,1,1,2,0,1,1.0679,1,1,0.6036
7,113,1,2,2,1,2,0.7429,2,2,0.6628
7,114,2,1,1,1,1,0.6151,1,1,0.7909
7,115,2,1,1,1,1,0.6308,2,2,0.7426
7,116,1,2,1,0,2,0.9966,2,2,0.7244
7,117,1,1,1,1,1,0.618,1,1,0.7298
7,118,2,1,2,0,1,0.6874,1,1,0.9272
7,119,2,1,1,1,1,0.8245,2,2,0.5522
7,120,1,1,1,1,1,0.6224,1,1,0.4781
7,121,2,2,2,1,2,0.8226,1,1,0.6783
7,122,1,1,1,1,1,0.7587,2,1,0.4225
7,123,1,2,2,1,2,0.7861,2,2,0.6419
7,124,1,1,2,0,1,0.7627,2,2,0.6185
7,125,2,1,2,0,1,0.746,1,1,0.7938
7,126,2,2,1,0,2,0.9419,2,1,0.7977
7,127,2,1,1,1,1,0.6449,1,1,0.6927
7,128,2,2,1,0,2,0.7025,1,1,0.6863
7,129,1,2,1,0,2,0.7609,2,2,0.4887
7,130,2,2,2,1,2,1.0133,2,2,1.1251
7,131,2,2,1,0,2,0.6944,1,1,0.8062
7,132,1,2,1,0,2,0.7572,1,1,0.613
7,133,1,1,1,1,1,0.7522,1,1,0.928
7,134,1,2,1,0,2,0.6856,2,2,0.7973
7,135,1,2,2,1,2,0.9403,1,1,0.4761
7,136,2,1,1,1,1,0.6808,2,1,0.6646
7,137,2,1,1,1,1,0.717,1,1,0.7008
7,138,2,1,1,1,1,0.7459,2,2,0.7937
7,139,2,2,2,1,2,0.6976,1,1,0.6814
7,140,1,1,1,1,1,0.75,1,1,0.4778
7,141,2,1,1,1,1,0.7583,2,2,0.87
7,142,1,1,2,0,1,0.6864,1,1,0.4779
7,143,2,1,2,0,1,0.6946,1,1,0.6144
7,144,1,2,2,1,2,0.8177,1,1,0.4175
7,145,2,2,1,0,2,0.8207,2,2,0.6126
7,146,2,1,2,0,1,0.8798,1,1,1.2475
7,147,1,1,1,1,1,0.5645,2,2,0.9324
7,148,1,2,2,1,2,0.7422,1,1,0.5979
7,149,2,1,2,0,1,0.941,1,1,0.6688
7,150,2,1,1,1,1,0.7491,1,1,0.7329
7,151,2,1,1,1,1,0.6787,2,2,0.6625
7,152,2,2,2,1,2,0.8828,1,1,0.6745
7,153,2,1,2,0,1,0.6909,2,1,0.6747
7,154,1,1,1,1,1,0.6631,2,1,0.9669
7,155,2,1,2,0,1,0.8532,1,1,0.645
7,156,2,2,2,1,2,0.7489,2,2,1.0527
7,157,1,2,2,1,2,0.8206,1,1,0.8044
7,158,2,1,2,0,1,0.8076,1,1,0.6634
7,159,1,1,1,1,1,0.6158,2,2,1.0476
7,160,1,1,2,0,1,0.8037,1,1,0.4035
7,161,2,1,1,1,1,0.6915,2,1,0.5473
7,162,1,1,1,1,1,0.7696,2,1,0.8174
7,163,2,2,2,1,2,0.8096,1,1,0.6013
7,164,2,2,2,1,2,0.6413,1,1,0.8811
7,165,1,2,2,1,2,0.7615,2,2,1.2573
7,166,2,2,1,0,2,0.8252,1,2,0.8089
7,167,2,2,1,0,2,0.8599,1,1,0.7797
7,168,1,2,1,0,2,0.7189,1,1,0.5107
7,169,2,2,1,0,2,0.8199,1,1,0.8036
7,170,1,2,2,1,2,0.8069,2,2,0.5346
7,171,2,2,2,1,2,0.7445,2,2,0.7283
7,172,1,2,2,1,2,0.8661,2,2,0.5299
7,173,1,1,1,1,1,0.7044,2,2,0.6242
7,174,2,2,1,0,2,0.8679,2,2,0.7877
7,175,1,2,2,1,2,0.6864,1,1,0.7342
7,176,2,1,1,1,7,7,1,1,1.9798
7,177,1,1,2,0,2,1.7782,2,1,1.038
7,178,1,2,2,1,2,0.7897,1,1,0.5815
7,179,1,2,1,0,2,1.3321,2,2,0.6118
7,180,1,1,1,1,1,0.7511,1,1,0.4789
7,181,2,2,2,1,2,0.8116,1,2,2.2673
7,182,2,1,1,1,1,0.8123,1,1,0.7321
7,183,2,1,2,0,1,0.7706,2,2,0.8184
7,184,2,1,2,0,1,0.6987,2,2,0.8105
7,185,2,1,2,0,1,1.6862,1,1,0.8381
7,186,1,2,1,0,1,0.678,2,2,0.5318
7,187,1,2,1,0,2,0.6894,2,2,0.5451
7,188,2,2,1,0,2,0.7432,2,2,0.919
7,189,2,1,1,1,1,0.7524,1,1,1.1201
7,190,1,1,2,0,1,0.7534,1,1,0.5452
7,191,1,2,2,1,2,1.2031,2,1,1.3148
7,192,2,2,1,0,2,0.7319,2,2,0.5877
8,1,2,1,2,0,1,1.0781,1,1,0.6779
8,2,1,2,2,1,2,0.9503,1,2,1.1261
8,3,1,2,2,1,2,0.7197,2,2,0.5115
8,4,2,2,2,1,2,0.9485,1,1,1.1243
8,5,1,2,2,1,2,0.7863,2,2,1.0261
8,6,1,2,1,0,2,0.6256,1,1,0.3533
8,7,2,2,2,1,2,0.7514,1,2,0.9272
8,8,1,2,1,0,2,0.6685,2,2,0.8443
8,9,2,1,2,0,1,1.208,2,1,1.5118
8,10,2,1,2,0,1,0.7929,2,1,1.0966
8,11,2,2,2,1,2,0.7895,2,1,0.8373
8,12,2,2,1,0,2,0.789,2,2,0.7728
8,13,1,1,2,0,1,0.8231,2,2,0.6149
8,14,2,1,2,0,1,0.6261,2,2,0.8659
8,15,1,2,1,0,2,0.95,2,2,0.5498
8,16,2,1,1,1,1,0.7597,2,2,0.5515
8,17,1,1,2,0,1,1.2093,2,2,0.6811
8,18,2,1,2,0,1,0.7497,2,2,0.6055
8,19,1,1,2,0,1,0.6285,1,1,1.0603
8,20,1,1,2,0,1,0.7524,1,1,0.6722
8,21,1,1,2,0,1,0.7696,1,1,0.7533
8,22,1,2,2,1,2,0.7396,2,2,0.5954
8,23,1,1,2,0,1,1.1304,1,1,0.7942
8,24,2,2,1,0,2,0.8092,2,1,0.857
8,25,1,2,1,0,2,0.8345,2,2,0.5623
8,26,1,2,1,0,2,0.7773,1,1,0.6971
8,27,2,1,1,1,1,0.946,2,2,0.6098
8,28,1,1,1,1,1,0.9528,2,2,0.4886
8,29,2,1,1,1,1,0.7572,2,2,0.997
8,30,1,2,1,0,2,0.6957,2,2,0.6155
8,31,2,2,1,0,2,0.871,1,1,1.1748
8,32,1,2,2,1,2,0.569,2,2,0.4248
8,33,2,2,2,1,2,0.7188,2,2,0.7666
8,34,2,1,2,0,1,0.7529,1,1,1.1207
8,35,2,1,2,0,1,0.818,1,1,0.8658
8,36,1,2,2,1,2,0.7462,2,2,0.6659
8,37,2,1,1,1,1,0.7751,1,1,0.6948
8,38,2,2,1,0,2,0.74,1,1,0.6598
8,39,1,2,2,1,2,0.6121,1,1,0.468
8,40,1,2,1,0,2,0.7601,1,1,0.4239
8,41,2,2,1,0,2,0.6235,1,1,0.4792
8,42,1,1,1,1,1,0.8759,1,2,1.0517
8,43,2,1,1,1,1,0.9836,1,1,0.7754
8,44,2,2,2,1,2,0.6741,1,1,0.5299
8,45,1,2,2,1,2,0.7397,2,2,0.5315
8,46,1,2,1,0,2,0.6891,1,1,0.6729
8,47,2,2,1,0,2,1.0093,1,1,0.8011
8,48,1,2,1,0,2,0.5601,2,2,0.6079
8,49,1,2,1,0,2,0.5669,2,2,0.5507
8,50,1,1,1,1,2,1.2607,2,2,0.5263
8,51,2,1,1,1,1,0.7479,2,2,0.5396
8,52,1,1,1,1,2,0.5575,2,2,0.721
8,53,2,1,2,0,1,0.8823,1,1,0.9301
8,54,1,1,2,0,1,0.6877,1,1,0.7355
8,55,1,2,1,0,1,0.693,2,1,1.6753
8,56,1,1,2,0,1,0.7395,1,1,0.9792
8,57,1,1,2,0,1,0.742,1,1,1.1097
8,58,2,2,2,1,2,0.7717,1,1,1.0755
8,59,1,1,1,1,1,0.6802,1,1,0.5999
8,60,1,2,2,1,2,0.7391,2,1,0.9789
8,61,2,1,2,0,1,0.8939,2,2,0.6217
8,62,2,1,1,1,1,0.7139,2,2,0.5696
8,63,1,2,1,0,2,0.692,1,1,0.7397
8,64,1,2,2,1,2,0.8136,2,2,0.6693
8,65,1,1,2,0,1,0.7849,1,1,0.7687
8,66,1,1,1,1,1,0.6933,2,2,0.6131
8,67,1,1,1,1,1,0.6126,2,2,0.5324
8,68,2,1,2,0,1,0.6782,1,1,0.662
8,69,1,1,1,1,1,0.6262,1,1,0.4179
8,70,2,1,1,1,1,0.7572,1,1,0.677
8,71,1,1,1,1,1,0.5014,1,1,0.6772
8,72,1,1,2,0,1,0.6296,1,1,0.4214
8,73,2,2,1,0,1,0.7489,2,1,1.0441
8,74,1,1,2,0,1,0.8334,2,2,0.5612
8,75,2,1,2,0,1,0.8284,2,2,0.6842
8,76,2,2,2,1,2,0.8051,1,1,0.7889
8,77,2,1,1,1,1,0.7516,2,1,0.6714
8,78,1,1,1,1,1,0.7239,2,2,0.5156
8,79,2,2,1,0,2,0.7608,1,2,0.5526
8,80,2,1,1,1,1,1.8107,1,1,1.2824
8,81,2,2,1,0,2,0.9313,2,1,0.787
8,82,2,2,2,1,2,0.71,2,1,0.5019
8,83,1,2,1,0,2,0.719,1,1,0.3828
8,84,1,2,2,1,2,0.6293,2,2,0.4851
8,85,1,2,1,0,2,0.6898,1,1,0.6095
8,86,1,1,1,1,1,0.8246,1,1,0.6164
8,87,2,2,1,0,2,0.7556,2,1,1.3794
8,88,2,1,2,0,1,0.795,1,1,0.7788
8,89,1,1,2,0,1,0.782,1,1,1.0858
8,90,2,1,2,0,1,0.6786,1,1,0.6625
8,91,2,2,1,0,2,0.6788,2,1,0.7266
8,92,2,2,1,0,2,0.6158,1,2,0.7275
8,93,2,2,2,1,2,0.6049,2,2,0.4607
8,94,2,1,2,0,1,0.7529,2,2,1.3127
8,95,1,1,1,1,1,0.874,1,1,0.7937
8,96,1,1,2,0,1,0.7094,2,2,0.5652
8,97,1,2,2,1,2,0.7452,1,1,0.345
8,98,2,2,1,0,2,0.9925,2,1,0.5923
8,99,1,2,1,0,2,0.663,2,2,0.5828
8,100,1,1,1,1,1,0.7574,2,2,0.5491
8,101,2,1,1,1,1,0.695,2,1,0.6788
8,102,2,1,2,0,1,0.6032,1,1,0.651
8,103,2,2,2,1,2,1.1911,2,1,0.5989
8,104,1,2,1,0,2,0.6344,1,1,0.4262
8,105,1,2,1,0,2,0.678,1,1,0.6617
8,106,1,2,1,0,2,0.5501,2,2,0.534
8,107,2,2,2,1,2,0.6915,1,1,0.7393
8,108,2,2,1,0,2,0.6329,2,2,0.5527
8,109,1,2,2,1,2,0.6228,1,1,0.6065
8,110,1,2,2,1,2,0.6296,1,2,0.4853
8,111,2,2,1,0,2,0.6503,2,1,0.762
8,112,2,2,2,1,2,0.621,2,2,0.6688
8,113,2,2,2,1,2,0.6212,1,1,0.733
8,114,2,1,1,1,1,0.7715,1,2,0.5633
8,115,2,2,1,0,2,0.7334,2,2,0.5892
8,116,2,1,1,1,1,0.8682,1,1,0.724
8,117,1,1,1,1,1,0.6816,2,2,0.5374
8,118,1,1,2,0,1,0.759,2,2,0.4867
8,119,1,2,2,1,2,0.6914,2,2,0.4192
8,120,2,2,1,0,2,0.6945,1,2,0.5502
8,121,1,2,1,0,2,0.7321,1,1,0.4599
8,122,1,1,1,1,1,0.6241,1,1,0.5439
8,123,2,1,1,1,1,0.6257,1,1,0.5455
8,124,1,2,1,0,2,0.7436,2,2,0.4713
8,125,1,1,2,0,1,0.7504,1,1,0.6701
8,126,2,2,2,1,2,0.5468,1,1,0.6586
8,127,2,1,1,1,1,0.611,2,2,0.5308
8,128,2,2,1,0,2,0.6935,2,2,0.5493
8,129,2,2,2,1,2,0.9195,1,1,0.6473
8,130,2,1,1,1,1,0.7211,1,1,0.5769
8,131,1,1,1,1,1,0.6874,2,2,0.6712
8,132,2,2,1,0,2,0.6237,1,1,0.6074
8,133,2,1,2,0,1,0.6944,2,2,0.5502
8,134,1,2,2,1,2,0.632,1,1,0.6798
8,135,1,2,2,1,2,0.5042,1,1,0.744
8,136,2,1,1,1,1,0.7538,2,2,0.5456
8,137,2,1,2,0,1,0.6797,2,2,0.4715
8,138,2,1,1,1,1,0.6762,1,1,0.5959
8,139,2,1,2,0,1,0.5836,2,1,0.7595
8,140,1,1,2,0,1,0.5898,2,2,0.5095
8,141,1,2,2,1,2,0.7194,1,1,0.5111
8,142,1,2,1,0,2,0.6806,2,2,0.5363
8,143,2,2,2,1,2,0.6299,1,1,0.8057
8,144,2,1,1,1,1,0.7567,1,1,0.7404
8,145,1,1,1,1,1,0.5583,2,2,0.5421
8,146,1,1,1,1,1,0.5599,1,1,0.7997
8,147,2,1,1,1,1,0.6749,2,1,0.7867
8,148,2,2,1,0,1,0.6222,1,1,0.7908
8,149,2,1,2,0,1,0.6139,2,1,0.4056
8,150,1,1,1,1,1,0.7926,2,2,0.7124
8,151,1,1,2,0,1,0.8098,2,2,0.9855
8,152,1,2,2,1,2,0.713,1,1,0.5048
8,153,2,1,1,1,1,0.8139,1,1,0.7977
8,154,2,1,2,0,1,0.5685,1,1,0.7442
8,155,2,2,1,0,2,0.6783,2,2,0.5341
8,156,1,2,2,1,2,0.5637,2,2,0.4194
8,157,2,1,2,0,1,0.6947,1,1,0.6785
8,158,2,2,2,1,2,0.6309,2,1,0.7427
8,159,1,1,1,1,1,0.7246,1,1,0.8363
8,160,1,2,1,0,2,0.6292,1,1,0.357
8,161,1,2,1,0,2,0.7036,1,1,0.3674
8,162,2,2,2,1,2,0.6596,2,1,0.3873
8,163,2,2,2,1,2,0.6464,2,1,0.4382
