SN,Trial,Block,vstmLoad,Targ,Flnk,TargPos,FlnkPos,Congruency,Resp,RT,vstmCond,vstmResp,vstmRT
17,82,2,2,1,1,1,1,1,1,0.8599,2,2,0.9599
17,83,2,2,1,1,4,1,1,1,0.6822,2,2,1.1022
17,84,2,2,2,2,4,2,1,2,0.6193,2,2,1.0393
17,85,2,2,2,1,1,1,0,2,1.3192,2,2,1.5472
17,86,2,2,1,2,4,2,0,1,0.7974,2,2,1.6014
17,87,2,2,2,1,6,2,0,2,0.7289,1,7,7
17,88,2,2,1,1,1,2,1,1,0.8203,2,2,0.7923
17,89,2,2,2,1,3,2,0,2,0.7433,2,1,0.6513
17,90,2,2,1,2,6,1,0,1,0.9075,1,1,1.0075
17,91,2,2,1,1,5,1,1,1,0.8107,2,2,0.7827
17,92,2,2,1,1,4,2,1,2,0.6175,1,1,1.3622
17,93,2,2,1,2,1,2,0,1,0.8763,1,1,1.8084
17,94,2,2,1,2,6,2,0,1,0.7357,1,2,1.0277
17,95,2,2,2,1,5,1,0,2,0.9192,1,2,1.0832
17,96,2,2,1,1,3,1,1,1,0.6598,2,1,0.8238
17,97,3,2,1,2,1,2,0,1,0.8197,1,1,1.3037
17,98,3,2,1,2,1,1,0,1,0.8767,2,2,0.7848
17,99,3,2,1,2,6,1,0,1,0.6365,1,1,1.1845
17,100,3,2,2,2,4,1,1,2,0.7994,1,2,1.0275
17,101,3,2,1,2,2,2,0,1,0.8601,1,1,1.088
17,102,3,2,1,1,1,2,1,1,0.7449,2,2,1.1009
17,103,3,2,2,2,4,2,1,2,0.746,1,1,1.358
17,104,3,2,2,2,5,2,1,2,0.8082,2,2,1.2922
17,105,3,2,1,2,4,2,0,1,0.8248,2,2,0.9248
17,106,3,2,1,2,5,1,0,1,0.7464,2,2,0.9744
17,107,3,2,1,1,2,1,1,1,0.6732,2,2,0.6452
17,108,3,2,1,1,3,1,1,1,0.5336,1,2,1.2096
17,109,3,2,1,1,4,2,1,1,0.6097,2,2,0.7737
17,110,3,2,1,1,5,1,1,1,0.6843,1,1,1.5523
17,111,3,2,1,1,3,2,1,1,0.8025,1,2,1.1585
17,112,3,2,1,2,3,1,0,1,0.6527,2,2,1.3288
17,113,3,2,2,1,4,2,0,2,0.7386,1,1,1.4146
17,114,3,2,1,2,2,1,0,1,1.0502,2,2,2.3022
17,115,3,2,2,2,1,1,1,2,0.764,2,2,1.3121
17,116,3,2,1,2,6,2,0,1,0.7336,2,2,0.8976
17,117,3,2,2,2,2,2,1,2,0.6787,2,2,0.5867
17,118,3,2,1,2,3,2,0,1,0.8018,1,1,1.2858
17,119,3,2,2,2,6,1,1,2,0.6668,2,2,1.1508
17,120,3,2,1,2,4,1,0,1,0.6613,2,2,1.0173
17,121,3,2,2,1,1,1,0,2,0.7448,1,1,1.2288
17,122,3,2,2,2,6,2,1,2,0.8084,1,2,0.7804
17,123,3,2,2,2,2,1,1,2,0.7152,2,2,1.0072
17,124,3,2,1,1,6,1,1,1,0.8104,1,7,7
17,125,3,2,1,2,5,2,0,1,0.8092,1,1,1.5492
17,126,3,2,1,1,1,1,1,1,0.7472,2,2,0.7192
17,127,3,2,2,1,5,2,0,2,0.6651,2,2,0.637
17,128,3,2,2,1,3,1,0,2,0.8572,2,2,0.7652
17,129,3,2,2,1,6,2,0,2,0.664,1,1,1.148
17,130,3,2,2,2,3,1,1,2,0.763,1,2,1.503
17,131,3,2,1,1,4,1,1,1,0.8532,2,2,0.8252
17,132,3,2,2,1,4,1,0,2,0.8976,2,2,1.5736
17,133,3,2,2,2,1,2,1,2,0.62,1,1,2.1281
17,134,3,2,2,1,2,1,0,2,0.7782,1,1,0.9422
17,135,3,2,2,1,3,2,0,2,0.6762,2,1,1.0323
17,136,3,2,1,1,2,2,1,1,0.9119,1,1,0.884
17,137,3,2,2,2,5,1,1,2,0.8048,2,2,0.7769
17,138,3,2,1,1,6,2,1,1,0.8676,1,1,0.9036
17,139,3,2,2,1,2,2,0,2,0.8127,2,1,1.2327
17,140,3,2,1,1,5,2,1,1,0.6564,1,2,0.8844
17,141,3,2,2,2,3,2,1,2,0.8413,1,2,1.3893
17,142,3,2,2,1,5,1,0,2,0.9301,1,2,2.5021
17,143,3,2,2,1,1,2,0,2,0.6955,1,1,1.0515
17,144,3,2,2,1,6,1,0,2,0.7437,2,2,0.8437
17,145,4,1,2,1,2,2,0,2,0.7273,1,1,0.7634
17,146,4,1,1,2,2,2,0,1,0.802,1,1,0.5819
17,147,4,1,2,2,2,1,1,2,0.7564,2,2,0.7285
17,148,4,1,2,1,1,2,0,2,0.6103,2,2,0.5823
17,149,4,1,2,1,1,1,0,2,0.7451,1,1,1.5491
17,150,4,1,2,1,6,2,0,2,0.6191,2,2,0.5271
17,151,4,1,1,1,6,1,1,1,0.6847,1,1,0.9127
17,152,4,1,2,2,4,1,1,2,0.746,1,1,0.846
17,153,4,1,2,2,1,1,1,2,0.6625,1,1,1.3384
17,154,4,1,2,1,6,1,0,2,0.7364,2,2,1.6684
17,155,4,1,2,2,2,2,1,2,0.801,2,2,0.581
17,156,4,1,2,1,5,2,0,2,0.7203,1,1,0.5643
17,157,4,1,1,1,2,1,1,1,0.8028,2,2,0.5188
17,158,4,1,2,2,4,2,1,2,0.7404,1,1,0.9045
17,159,4,1,1,2,1,2,0,1,1.1858,2,2,0.5818
17,160,4,1,1,2,1,1,0,1,0.6806,1,1,0.7806
17,161,4,1,2,1,2,1,0,2,0.7434,2,2,0.7794
17,162,4,1,1,2,5,1,0,1,0.6781,2,2,0.9701
17,163,4,1,2,1,4,2,0,2,0.7968,1,1,0.7689
17,164,4,1,1,1,4,1,1,1,0.6676,2,2,0.5117
17,165,4,1,2,2,1,2,1,2,0.7097,1,2,1.1297
17,166,4,1,1,2,5,2,0,1,0.7115,1,1,1.1315
17,167,4,1,1,2,4,1,0,1,0.834,2,2,0.678
17,168,4,1,2,1,5,1,0,2,0.7349,2,2,0.5789
17,169,4,1,1,1,1,1,1,1,0.6137,1,1,0.9057
17,170,4,1,2,2,5,1,1,2,0.7391,1,1,0.7751
17,171,4,1,1,2,2,1,0,1,0.5694,1,1,0.6694
17,172,4,1,2,2,3,2,1,2,0.738,2,2,0.646
17,173,4,1,2,2,3,1,1,2,0.8662,1,1,0.9022
17,174,4,1,1,2,3,1,0,1,0.7356,2,2,0.7076
17,175,4,1,1,1,4,2,1,1,0.9852,2,2,0.7012
17,176,4,1,1,1,1,2,1,1,0.775,1,1,1.259
17,177,4,1,2,2,5,2,1,2,0.8034,1,1,0.9674
17,178,4,1,1,2,3,2,0,1,0.9744,1,1,0.8824
17,179,4,1,1,1,3,2,1,1,0.8032,1,1,0.7112
17,180,4,1,1,1,5,2,1,1,0.6806,2,2,0.9086
17,181,4,1,2,1,3,2,0,2,0.7419,2,2,0.586
17,182,4,1,1,2,4,2,0,1,0.7487,1,1,0.5928
17,183,4,1,2,2,6,2,1,2,0.7438,2,2,0.7158
17,184,4,1,1,1,6,2,1,1,0.8772,2,2,2.0011
17,185,4,1,1,1,5,1,1,1,1.0757,2,2,0.5998
17,186,4,1,1,1,2,2,1,1,0.739,1,1,0.903
17,187,4,1,2,1,4,1,0,2,0.6723,2,2,0.5804
17,188,4,1,1,1,3,1,1,1,0.6151,2,2,0.9072
17,189,4,1,1,2,6,2,0,1,1.1767,1,1,0.8287
17,190,4,1,1,2,6,1,0,1,0.6334,2,2,0.7974
17,191,4,1,2,1,3,1,0,2,0.7484,2,2,0.8484
17,192,4,1,2,2,6,1,1,2,0.7406,1,1,0.9046
18,1,1,2,2,2,6,1,1,1,1.466,2,2,1.2355
18,2,1,2,1,2,6,2,0,1,0.4951,2,2,0.8629
18,3,1,2,1,2,4,1,0,1,0.7315,1,1,0.6513
18,4,1,2,1,2,3,1,0,1,0.7552,2,2,0.803
18,5,1,2,1,1,3,1,1,1,0.4862,1,2,0.662
18,6,1,2,2,2,3,1,1,2,0.7902,2,1,0.966
18,7,1,2,2,1,4,1,0,2,0.7243,2,2,0.7081
18,8,1,2,1,1,2,2,1,2,0.4972,1,2,0.9755
18,9,1,2,1,1,6,1,1,1,0.594,2,1,0.6418
18,10,1,2,2,2,5,1,1,2,0.7295,1,2,0.7773
18,11,1,2,1,2,3,2,0,1,0.7356,2,2,0.7194
18,12,1,2,2,1,3,2,0,2,0.8168,2,2,0.6725
18,13,1,2,2,2,4,1,1,2,0.7529,2,2,0.6727
18,14,1,2,1,2,1,2,0,1,0.6134,1,1,0.9172
18,15,1,2,1,2,5,1,0,1,0.5585,2,2,0.6703
18,16,1,2,1,1,4,2,1,1,0.6227,1,2,1.0545
18,17,1,2,1,1,4,1,1,1,0.6024,2,2,0.6502
18,18,1,2,2,1,2,1,0,2,0.7541,1,1,0.7379
18,19,1,2,2,2,1,2,1,2,0.6955,1,1,1.0633
18,20,1,2,1,1,5,1,1,1,0.6914,2,2,0.6112
18,21,1,2,1,2,6,1,0,2,0.8144,1,2,0.8471
18,22,1,2,1,2,5,2,0,1,0.723,1,1,0.9628
18,23,1,2,2,1,3,1,0,2,0.6093,1,1,0.9771
18,24,1,2,2,2,3,2,1,2,0.7398,2,2,0.5956
18,25,1,2,2,1,1,2,0,2,1.3226,1,1,0.8584
18,26,1,2,2,2,1,1,1,2,0.7505,2,2,0.6703
18,27,1,2,1,2,2,2,0,1,0.995,1,2,0.9788
18,28,1,2,2,1,6,2,0,2,1.1615,2,2,0.6973
18,29,1,2,1,2,4,2,0,1,0.7071,2,1,0.5629
18,30,1,2,1,1,2,1,1,1,0.861,1,1,0.8447
18,31,1,2,2,1,4,2,0,2,0.6962,1,2,1.0002
18,32,1,2,1,1,1,2,1,1,0.5952,2,2,0.643
18,33,1,2,2,2,4,2,1,2,0.6947,1,1,0.8064
18,34,1,2,1,2,2,1,0,1,1.0775,1,1,0.6773
18,35,1,2,1,1,5,2,1,1,0.6819,2,2,0.7297
18,36,1,2,2,2,6,2,1,2,0.4835,1,2,0.6593
18,37,1,2,2,1,1,1,0,2,0.7757,1,1,1.0155
18,38,1,2,1,1,6,2,1,1,0.5627,2,2,0.5465
18,39,1,2,1,1,1,1,1,1,0.5643,2,2,0.6121
18,40,1,2,2,1,6,1,0,2,0.7513,2,2,0.6071
18,41,1,2,1,2,1,1,0,1,0.5779,2,1,0.8177
18,42,1,2,2,1,5,1,0,2,0.5658,1,1,1.3174
18,43,1,2,2,1,5,2,0,2,0.7389,1,2,0.9147
18,44,1,2,2,1,2,2,0,2,0.9121,1,2,0.8959
18,45,1,2,2,2,2,2,1,2,0.713,2,2,0.5687
18,46,1,2,2,2,5,2,1,2,0.4991,1,1,0.5469
18,47,1,2,1,1,3,2,1,1,0.6287,2,2,0.7405
18,48,1,2,2,2,2,1,1,2,1.0063,1,1,1.3101
18,49,2,1,1,2,4,2,0,1,1.1359,1,1,1.1837
18,50,2,1,2,2,2,2,1,2,0.7487,1,1,0.6685
18,51,2,1,1,2,1,2,0,1,0.7489,1,1,0.9247
18,52,2,1,1,1,4,2,1,1,0.5947,2,2,0.5146
18,53,2,1,2,2,5,1,1,2,0.5677,1,1,0.4235
18,54,2,1,2,2,2,1,1,2,0.6229,2,2,0.6707
18,55,2,1,1,2,5,1,0,1,0.6872,2,2,0.5429
18,56,2,1,1,2,1,1,0,1,0.8337,1,1,1.6495
18,57,2,1,1,1,6,2,1,1,0.5613,1,1,0.4811
18,58,2,1,1,1,6,1,1,1,0.61,1,1,0.4658
18,59,2,1,1,2,4,1,0,1,0.566,1,1,0.3578
18,60,2,1,2,1,3,2,0,2,0.7559,2,2,0.4836
18,61,2,1,1,2,3,2,0,1,0.6243,2,2,0.4801
18,62,2,1,2,2,1,1,1,2,0.6965,1,1,0.3603
18,63,2,1,1,2,2,1,0,1,0.9386,1,1,0.4104
18,64,2,1,1,2,5,2,0,1,0.7026,2,2,0.4944
18,65,2,1,1,1,3,2,1,1,0.5476,2,1,0.4673
18,66,2,1,2,2,6,2,1,2,0.6558,2,2,0.6397
18,67,2,1,2,2,4,2,1,2,0.4353,1,1,0.6751
18,68,2,1,1,1,2,2,1,1,0.5635,2,2,0.4193
18,69,2,1,1,1,4,1,1,1,0.5783,1,1,0.4981
18,70,2,1,2,1,3,1,0,2,0.7432,2,2,0.471
18,71,2,1,1,1,2,1,1,1,1.6997,2,2,1.1075
18,72,2,1,2,2,3,1,1,2,0.6768,1,1,0.7245
18,73,2,1,2,1,5,1,0,2,0.6181,1,1,0.6019
18,74,2,1,2,2,5,2,1,2,0.6654,1,1,0.4572
18,75,2,1,1,2,6,2,0,1,0.6331,2,2,0.6169
18,76,2,1,2,1,2,2,0,2,0.7562,1,1,0.612
18,77,2,1,1,2,2,2,0,1,0.6232,2,2,0.4791
18,78,2,1,2,2,1,2,1,2,0.6314,1,1,0.3592
18,79,2,1,1,1,3,1,1,1,0.5182,1,1,0.438
18,80,2,1,2,2,3,2,1,2,0.422,1,1,0.4058
18,81,2,1,2,1,6,2,0,2,0.681,2,2,0.4728
18,82,2,1,2,1,4,1,0,2,0.6135,1,1,0.4053
18,83,2,1,2,2,4,1,1,2,0.529,2,2,0.5128
18,84,2,1,1,2,6,1,0,1,0.7579,2,2,0.5497
18,85,2,1,2,1,2,1,0,2,0.6838,2,2,0.4756
18,86,2,1,2,1,4,2,0,2,0.628,2,2,0.4838
18,87,2,1,1,1,5,2,1,1,0.6127,1,1,0.5325
18,88,2,1,2,1,6,1,0,2,0.6143,1,1,0.3421
18,89,2,1,1,1,5,1,1,1,0.5769,2,2,0.4326
18,90,2,1,1,2,3,1,0,1,0.6962,2,2,0.424
18,91,2,1,1,1,1,2,1,1,0.6234,1,1,0.4792
18,92,2,1,2,1,5,2,0,2,0.6839,2,2,0.5397
18,93,2,1,1,1,1,1,1,1,0.5693,2,2,0.5531
18,94,2,1,2,1,1,2,0,2,0.7394,2,2,0.4672
18,95,2,1,2,1,1,1,0,2,0.8756,2,2,0.5394
18,96,2,1,2,2,6,1,1,2,0.6499,1,1,0.7617
18,97,3,1,2,1,1,2,0,2,0.712,1,1,0.3758
18,98,3,1,1,2,2,2,0,1,0.8026,2,2,0.4024
18,99,3,1,1,1,5,2,1,1,0.4974,2,2,0.4172
18,100,3,1,2,1,6,2,0,2,0.6284,1,1,0.3562
18,101,3,1,2,2,5,2,1,2,0.6903,2,2,0.5461
18,102,3,1,2,1,4,1,0,2,0.6162,2,2,0.664
18,103,3,1,1,2,1,1,0,1,0.7444,2,2,0.4722
18,104,3,1,1,1,3,2,1,1,0.6128,2,2,0.5326
18,105,3,1,2,1,1,1,0,2,0.8182,1,1,0.674
18,106,3,1,2,1,2,1,0,2,0.6904,2,2,0.8022
18,107,3,1,2,2,1,1,1,2,0.7532,1,1,0.417
18,108,3,1,1,1,6,1,1,1,0.6282,2,2,0.676
18,109,3,1,2,2,5,1,1,2,0.5527,2,1,0.4724
18,110,3,1,2,1,4,2,0,2,0.7301,1,1,0.3938
18,111,3,1,2,2,3,1,1,2,0.6286,2,2,0.4844
18,112,3,1,2,1,2,2,0,2,0.7413,2,2,0.5331
18,113,3,1,2,1,5,1,0,2,0.6267,1,2,0.5465
18,114,3,1,2,2,6,1,1,2,1.1124,2,2,0.5201
18,115,3,1,2,2,4,1,1,2,0.8175,1,1,0.3534
18,116,3,1,1,1,3,1,1,1,0.6116,2,2,0.4674
18,117,3,1,2,2,1,2,1,2,0.8236,1,2,0.4874
18,118,3,1,1,2,3,1,0,1,0.745,1,1,0.7928
18,119,3,1,1,1,5,1,1,1,0.6158,1,1,0.4716
18,120,3,1,2,1,3,2,0,1,0.8042,1,1,0.5926
18,121,3,1,1,2,6,1,0,1,0.9357,1,1,0.6634
18,122,3,1,1,1,6,2,1,1,0.6446,2,2,0.6923
18,123,3,1,1,2,5,1,0,1,1.337,1,1,0.6808
18,124,3,1,1,1,4,2,1,1,0.6619,2,2,0.5817
18,125,3,1,2,2,6,2,1,2,0.9482,1,1,0.42
18,126,3,1,2,2,4,2,1,2,0.8873,1,1,0.871
18,127,3,1,1,1,1,1,1,1,0.7514,2,2,0.4792
18,128,3,1,2,2,2,2,1,2,0.6956,2,2,0.6154
18,129,3,1,1,2,5,2,0,1,0.8827,1,1,0.6104
18,130,3,1,2,1,6,1,0,2,0.7379,2,2,0.6577
18,131,3,1,1,1,2,1,1,1,0.6101,1,1,0.5939
18,132,3,1,1,1,2,2,1,1,0.6169,1,1,0.4087
18,133,3,1,1,2,6,2,0,1,0.94,1,1,0.4758
18,134,3,1,1,1,4,1,1,1,0.6164,2,2,0.4722
18,135,3,1,1,2,4,1,0,1,0.6769,2,2,0.4687
18,136,3,1,2,2,3,2,1,2,0.6969,2,2,0.4886
18,137,3,1,1,2,2,1,0,1,0.5653,1,1,0.4851
18,138,3,1,1,2,1,2,0,1,0.6898,1,1,0.4176
18,139,3,1,2,1,3,1,0,2,0.6928,2,2,0.6766
18,140,3,1,1,2,3,2,0,1,0.629,2,2,0.5488
18,141,3,1,1,2,4,2,0,1,1.3987,1,1,0.8704
18,142,3,1,1,1,1,2,1,1,0.6868,1,1,0.4146
18,143,3,1,2,2,2,1,1,2,0.7068,1,1,0.5626
18,144,3,1,2,1,5,2,0,2,0.6967,2,2,0.4884
18,145,4,2,1,1,4,2,1,1,0.5248,1,1,0.7006
18,146,4,2,2,2,1,1,1,2,0.6177,1,1,0.6655
18,147,4,2,2,2,3,2,1,2,0.6179,1,1,0.7297
18,148,4,2,2,1,6,1,0,2,0.8153,2,2,0.9271
18,149,4,2,1,2,2,2,0,1,0.8766,2,2,0.6684
18,150,4,2,2,2,2,1,1,2,0.5686,2,2,0.6164
18,151,4,2,2,1,5,1,0,2,0.7556,2,2,0.5474
18,152,4,2,1,2,5,2,0,1,0.8213,1,1,0.805
18,153,4,2,1,1,4,1,1,1,0.564,1,1,0.8038
18,154,4,2,1,2,3,2,0,1,0.615,1,1,0.9828
18,155,4,2,2,1,2,2,0,2,0.6815,1,1,0.6653
18,156,4,2,2,1,6,2,0,2,0.6177,2,2,0.7935
18,157,4,2,1,1,3,1,1,1,0.6165,2,2,0.6003
18,158,4,2,2,1,2,1,0,2,0.6638,2,2,0.8396
18,159,4,2,1,1,3,2,1,1,0.6795,2,2,0.9193
18,160,4,2,2,1,4,2,0,2,1.2006,1,1,0.8644
18,161,4,2,2,2,4,1,1,2,0.5645,2,2,0.7403
18,162,4,2,1,2,1,2,0,1,0.6861,1,1,0.8619
18,163,4,2,2,2,4,2,1,2,0.5621,1,1,0.8019
18,164,4,2,1,1,2,1,1,1,0.5608,2,2,0.6086
18,165,4,2,2,1,5,2,0,2,1.1959,1,1,0.7957
18,166,4,2,2,2,3,1,1,2,0.8106,1,1,0.7945
18,167,4,2,1,2,4,2,0,1,0.9374,2,1,0.5372
18,168,4,2,1,1,6,1,1,1,0.6198,2,2,0.9875
18,169,4,2,2,1,3,2,0,2,0.8665,1,1,0.5943
18,170,4,2,1,2,6,1,0,1,1.2051,1,1,1.3168
18,171,4,2,2,1,1,2,0,1,0.8141,2,2,1.0388
18,172,4,2,1,1,1,2,1,1,0.7544,2,2,0.8022
18,173,4,2,2,2,2,2,1,2,0.5612,1,1,1.121
18,174,4,2,2,2,5,2,1,2,0.6903,2,2,0.7381
18,175,4,2,2,1,4,1,0,2,0.9517,2,2,0.7434
18,176,4,2,1,2,3,1,0,1,0.7533,2,1,0.865
18,177,4,2,1,2,4,1,0,1,0.7815,1,2,1.1492
18,178,4,2,2,2,6,1,1,2,0.7193,1,1,0.8311
18,179,4,2,1,2,6,2,0,1,0.607,2,2,0.8468
18,180,4,2,1,1,5,2,1,1,0.6109,1,1,0.7867
18,181,4,2,1,1,1,1,1,1,0.6214,1,1,0.7332
18,182,4,2,1,1,6,2,1,1,0.5275,2,2,0.6394
18,183,4,2,1,2,1,1,0,1,0.9471,1,2,1.1228
18,184,4,2,2,2,1,2,1,2,0.7921,2,2,0.7759
18,185,4,2,1,2,5,1,0,1,0.6224,1,1,0.7982
18,186,4,2,1,2,2,1,0,1,0.7609,2,2,0.7447
18,187,4,2,2,1,3,1,0,2,0.6906,1,1,2.6583
18,188,4,2,2,1,1,1,0,1,0.9423,1,2,2.8295
18,189,4,2,2,2,5,1,1,2,0.6436,2,2,1.3313
18,190,4,2,1,1,5,1,1,1,0.7411,2,2,0.7889
18,191,4,2,2,2,6,2,1,2,0.6641,2,2,0.7758
18,192,4,2,1,1,2,2,1,1,0.6276,1,1,0.6753
19,1,1,1,2,1,5,2,0,2,0.698,1,1,0.4897
19,2,1,1,1,1,6,2,1,1,0.6304,2,2,0.4862
19,3,1,1,1,1,4,1,1,1,0.6269,1,1,0.6106
19,4,1,1,2,1,1,2,0,2,0.6219,1,1,0.4776
19,5,1,1,2,2,5,2,1,2,0.8221,2,2,0.6139
19,6,1,1,1,1,6,1,1,1,0.4213,1,1,0.4051
19,7,1,1,1,1,4,2,1,1,0.5929,2,2,0.8327
19,8,1,1,2,1,4,2,0,2,1.0161,1,1,0.8719
19,9,1,1,2,2,6,1,1,2,0.6243,1,1,0.5441
19,10,1,1,1,1,1,1,1,1,0.4979,2,2,0.4177
19,11,1,1,2,2,5,1,1,2,0.693,2,2,0.5487
19,12,1,1,1,2,1,1,0,1,0.5026,1,1,0.5504
19,13,1,1,1,2,4,2,0,1,0.6322,2,2,0.488
19,14,1,1,1,2,5,1,0,1,0.6287,1,1,0.4204
19,15,1,1,1,2,2,2,0,1,0.6957,2,2,0.4875
19,16,1,1,2,1,3,1,0,2,0.6922,2,2,0.4839
19,17,1,1,1,1,5,1,1,1,0.6886,2,2,0.6084
19,18,1,1,2,1,6,2,0,2,0.6954,2,2,0.4872
19,19,1,1,2,2,6,2,1,2,0.6278,2,2,0.4836
19,20,1,1,1,1,2,2,1,1,0.6243,1,1,0.8641
19,21,1,1,2,2,1,1,1,2,0.6922,1,1,0.676
19,22,1,1,1,1,3,2,1,1,0.5004,2,2,0.4842
19,23,1,1,2,1,5,1,0,2,0.6889,2,2,0.5447
19,24,1,1,2,1,6,1,0,2,0.795,2,2,0.4588
19,25,1,1,1,2,6,2,0,1,0.6752,2,2,0.787
19,26,1,1,1,1,1,2,1,1,0.674,1,1,0.5297
19,27,1,1,2,2,3,1,1,2,0.6116,1,1,0.5314
19,28,1,1,2,2,3,2,1,2,0.6772,1,1,0.469
19,29,1,1,2,2,1,2,1,1,0.6214,1,1,0.5981
19,30,1,1,2,2,4,2,1,2,0.8888,1,1,0.4887
19,31,1,1,2,2,4,1,1,2,0.6933,2,2,0.4851
19,32,1,1,1,1,5,2,1,1,0.8818,2,2,1.0575
19,33,1,1,2,2,2,1,1,2,0.6622,2,1,0.4539
19,34,1,1,1,2,1,2,0,1,0.73,1,1,0.8417
19,35,1,1,1,1,3,1,1,1,0.7743,2,2,0.6301
19,36,1,1,2,1,2,1,0,2,0.6936,1,1,0.6134
19,37,1,1,1,2,3,2,0,1,1.0086,1,1,0.4804
19,38,1,1,1,2,2,1,0,1,0.7608,1,1,0.4886
19,39,1,1,1,1,2,1,1,1,0.7573,2,2,0.6771
19,40,1,1,1,2,4,1,0,1,0.5184,1,1,0.5022
19,41,1,1,1,2,3,1,0,1,0.7473,2,2,0.6671
19,42,1,1,2,1,3,2,0,2,1.0035,1,1,0.7953
19,43,1,1,2,1,4,1,0,2,0.9501,2,2,0.4859
19,44,1,1,2,1,1,1,0,2,0.6265,1,1,0.5463
19,45,1,1,2,1,2,2,0,2,0.7561,1,1,0.5479
19,46,1,1,2,2,2,2,1,2,0.7578,2,2,0.4856
19,47,1,1,1,2,5,2,0,1,0.6144,2,2,0.5982
19,48,1,1,1,2,6,1,0,1,0.7022,1,1,0.75
19,49,2,2,2,2,5,1,1,2,0.8164,1,1,0.9282
19,50,2,2,2,1,2,1,0,2,0.8137,1,1,0.6695
19,51,2,2,1,2,5,2,0,1,0.7499,1,1,0.6057
19,52,2,2,2,2,4,1,1,2,0.7567,2,2,1.0605
19,53,2,2,2,1,4,1,0,2,0.8166,2,1,0.8645
19,54,2,2,2,2,6,2,1,2,0.9728,1,1,0.7646
19,55,2,2,1,1,4,1,1,1,0.9311,1,1,0.6589
19,56,2,2,2,1,3,2,0,2,0.7393,1,1,0.6592
19,57,2,2,1,1,6,1,1,1,0.7513,2,2,0.6071
19,58,2,2,1,2,6,1,0,1,0.6301,1,1,0.6779
19,59,2,2,2,2,3,2,1,2,0.6943,1,1,0.6141
19,60,2,2,2,2,2,2,1,2,0.8174,2,2,0.8011
19,61,2,2,2,1,1,2,0,2,0.641,1,1,0.4968
19,62,2,2,2,1,3,1,0,2,0.678,2,2,0.6617
19,63,2,2,2,2,5,2,1,2,0.6781,1,1,0.6619
19,64,2,2,1,1,1,2,1,1,0.6901,2,2,0.6099
19,65,2,2,2,2,3,1,1,2,0.5049,2,2,1.0007
19,66,2,2,1,2,5,1,0,1,0.7516,2,2,0.9274
19,67,2,2,1,1,6,2,1,1,0.6327,2,1,0.8085
19,68,2,2,1,1,2,1,1,1,0.9758,2,2,0.8956
19,69,2,2,1,2,4,2,0,1,0.8686,1,1,0.7885
19,70,2,2,1,1,3,1,1,1,0.6754,2,2,1.1072
19,71,2,2,1,2,2,2,0,1,0.8045,1,1,0.9803
19,72,2,2,2,1,5,2,0,2,0.807,2,1,1.3028
19,73,2,2,2,1,6,1,0,2,0.7603,1,2,0.7441
19,74,2,2,2,2,1,1,1,2,0.79,2,1,1.0937
19,75,2,2,2,1,2,2,0,2,0.7866,2,2,1.1544
19,76,2,2,2,2,6,1,1,2,0.7407,2,2,0.7884
19,77,2,2,1,1,1,1,1,1,0.8961,2,2,0.7519
19,78,2,2,1,2,4,1,0,1,0.8022,2,2,1.106
19,79,2,2,2,1,6,2,0,2,0.6752,1,1,0.723
19,80,2,2,1,2,3,1,0,1,0.8204,1,1,0.6762
19,81,2,2,2,1,5,1,0,2,1.1406,1,1,0.8684
19,82,2,2,1,1,3,2,1,1,0.6325,2,2,0.5523
19,83,2,2,2,1,4,2,0,2,0.6864,2,2,0.8622
19,84,2,2,2,2,2,1,1,2,0.7595,1,1,0.6153
19,85,2,2,1,1,5,2,1,1,0.7427,1,1,0.9185
19,86,2,2,1,2,2,1,0,1,0.6695,1,1,0.5893
19,87,2,2,1,2,6,2,0,1,0.7521,1,1,1.0558
19,88,2,2,2,2,4,2,1,2,0.6957,2,1,0.6155
19,89,2,2,2,1,1,1,0,2,0.7908,1,1,0.7106
19,90,2,2,1,2,1,1,0,1,0.6277,1,1,0.6755
19,91,2,2,1,2,3,2,0,1,0.6161,1,2,1.0479
19,92,2,2,1,1,4,2,1,1,0.5841,2,2,0.5678
19,93,2,2,1,2,1,2,0,1,0.6784,2,1,0.6622
19,94,2,2,2,2,1,2,1,2,0.8713,2,2,0.8551
19,95,2,2,1,1,2,2,1,1,0.503,1,1,0.6148
19,96,2,2,1,1,5,1,1,1,1.33,2,1,0.6738
19,97,3,2,2,2,3,1,1,2,0.7886,1,1,0.5164
19,98,3,2,1,1,5,1,1,1,0.7498,1,1,0.6696
19,99,3,2,1,2,5,1,0,1,0.8022,1,1,0.53
19,100,3,2,2,2,2,1,1,2,0.7046,2,2,0.8803
19,101,3,2,2,1,5,1,0,2,0.685,2,2,0.6687
19,102,3,2,2,2,1,2,1,2,0.7425,2,2,0.7903
19,103,3,2,1,2,1,1,0,1,0.9451,1,1,0.8008
19,104,3,2,2,1,6,2,0,2,0.6878,1,2,1.2476
19,105,3,2,1,1,6,1,1,1,0.9796,1,1,1.0273
19,106,3,2,1,2,4,2,0,1,0.7547,1,1,1.0585
19,107,3,2,1,1,6,2,1,1,0.6749,1,1,0.7227
19,108,3,2,2,2,4,2,1,2,0.7443,1,1,0.792
19,109,3,2,2,2,3,2,1,2,0.6791,1,1,0.7268
